,reg,eta,iterations,C,solver,train_accuracy,test_accuracy,run_time
388,2,0.01,50,0.0001,BFGS,0.779062353,0.784947789,26.4962945
389,2,0.01,50,0.0001,SA,0.551459885,0.553101391,9.393077612
390,2,0.001,10,1,BFGS,0.624087196,0.623309754,23.00297403
391,2,0.001,10,1,SA,0.478279177,0.476829796,2.193717241
392,2,0.001,10,0.1,BFGS,0.709057662,0.711948414,8.995321512
393,2,0.001,10,0.1,SA,0.478279177,0.476829796,2.304605722
394,2,0.001,10,0.01,BFGS,0.696822781,0.707040085,8.295778275
395,2,0.001,10,0.01,SA,0.478279177,0.476829796,2.099671602
396,2,0.001,10,0.001,BFGS,0.69746039,0.709301766,8.292467356
397,2,0.001,10,0.001,SA,0.478279177,0.476829796,2.196259737
398,2,0.001,10,0.0001,BFGS,0.697219783,0.709446129,8.091336966
399,2,0.001,10,0.0001,SA,0.478279177,0.476829796,2.103035927
400,2,0.001,20,1,BFGS,0.624087196,0.623309754,23.30584216
401,2,0.001,20,1,SA,0.478279177,0.476829796,4.00413394
402,2,0.001,20,0.1,BFGS,0.697424299,0.697704634,28.1960113
403,2,0.001,20,0.1,SA,0.478279177,0.476829796,4.494403124
404,2,0.001,20,0.01,BFGS,0.763025877,0.767576151,12.19760251
405,2,0.001,20,0.01,SA,0.478279177,0.476829796,3.700341702
406,2,0.001,20,0.001,BFGS,0.755470808,0.760839228,12.30543518
407,2,0.001,20,0.001,SA,0.478279177,0.476829796,4.194338322
408,2,0.001,20,0.0001,BFGS,0.75288428,0.758625668,12.2093153
409,2,0.001,20,0.0001,SA,0.478279177,0.476829796,4.005638838
410,2,0.001,50,1,BFGS,0.624087196,0.623309754,23.00013804
411,2,0.001,50,1,SA,0.478279177,0.476829796,9.59639883
412,2,0.001,50,0.1,BFGS,0.697424299,0.697704634,28.00332904
413,2,0.001,50,0.1,SA,0.478279177,0.476829796,9.595887423
414,2,0.001,50,0.01,BFGS,0.762713088,0.766469371,27.80306101
415,2,0.001,50,0.01,SA,0.478279177,0.476829796,9.692627192
416,2,0.001,50,0.001,BFGS,0.778388653,0.784274097,36.49067402
417,2,0.001,50,0.001,SA,0.478279177,0.476829796,9.396581173
418,2,0.001,50,0.0001,BFGS,0.779062353,0.784947789,28.5937655
419,2,0.001,50,0.0001,SA,0.478279177,0.476829796,9.989588976
420,2,0.0001,10,1,BFGS,0.624087196,0.623309754,23.89020801
421,2,0.0001,10,1,SA,0.478279177,0.476829796,2.493501186
422,2,0.0001,10,0.1,BFGS,0.709057662,0.711948414,8.492393017
423,2,0.0001,10,0.1,SA,0.478279177,0.476829796,2.192397594
424,2,0.0001,10,0.01,BFGS,0.696822781,0.707040085,7.193794489
425,2,0.0001,10,0.01,SA,0.478279177,0.476829796,2.195851564
426,2,0.0001,10,0.001,BFGS,0.69746039,0.709301766,8.195837259
427,2,0.0001,10,0.001,SA,0.478279177,0.476829796,2.189903736
428,2,0.0001,10,0.0001,BFGS,0.697219783,0.709446129,8.099550009
429,2,0.0001,10,0.0001,SA,0.478279177,0.476829796,2.105488777
430,2,0.0001,20,1,BFGS,0.624087196,0.623309754,22.00616908
431,2,0.0001,20,1,SA,0.478279177,0.476829796,3.906565905
432,2,0.0001,20,0.1,BFGS,0.697424299,0.697704634,27.00197506
433,2,0.0001,20,0.1,SA,0.478279177,0.476829796,4.190802097
434,2,0.0001,20,0.01,BFGS,0.763025877,0.767576151,11.80031991
435,2,0.0001,20,0.01,SA,0.478279177,0.476829796,4.00818634
436,2,0.0001,20,0.001,BFGS,0.755470808,0.760839228,11.89642382
437,2,0.0001,20,0.001,SA,0.478279177,0.476829796,4.098975182
438,2,0.0001,20,0.0001,BFGS,0.75288428,0.758625668,11.19760466
439,2,0.0001,20,0.0001,SA,0.478279177,0.476829796,4.096695185
440,2,0.0001,50,1,BFGS,0.624087196,0.623309754,23.48949409
441,2,0.0001,50,1,SA,0.478279177,0.476829796,9.396091938
442,2,0.0001,50,0.1,BFGS,0.697424299,0.697704634,28.89853764
443,2,0.0001,50,0.1,SA,0.478279177,0.476829796,9.889253616
444,2,0.0001,50,0.01,BFGS,0.762713088,0.766469371,26.58947492
445,2,0.0001,50,0.01,SA,0.478279177,0.476829796,8.001160383
446,2,0.0001,50,0.001,BFGS,0.778388653,0.784274097,37.40203595
447,2,0.0001,50,0.001,SA,0.478279177,0.476829796,9.712160587
448,2,0.0001,50,0.0001,BFGS,0.779062353,0.784947789,28.6986661
449,2,0.0001,50,0.0001,SA,0.478279177,0.476829796,8.700536489
450,0,1,10,1,SGA,0.477906235,0.478321544,0.126491785
451,0,1,10,0.1,SGA,0.449586757,0.451085126,0.208522558
452,0,1,10,0.01,SGA,0.411113651,0.4070064,0.390851974
453,0,1,10,0.001,SGA,0.178085488,0.175737452,0.308528662
454,0,1,10,0.0001,SGA,0.477882175,0.47812906,0.299849987
455,0,1,20,1,SGA,0.477906235,0.478321544,0.289456844
456,0,1,20,0.1,SGA,0.477834053,0.478177181,0.298482656
457,0,1,20,0.01,SGA,0.449586757,0.451085126,0.292673826
458,0,1,20,0.001,SGA,0.477906235,0.478321544,0.290270805
459,0,1,20,0.0001,SGA,0.571719019,0.572542226,0.390657902
460,0,1,50,1,SGA,0.492342673,0.493623983,0.304498196
461,0,1,50,0.1,SGA,0.440311346,0.439151148,0.404818058
462,0,1,50,0.01,SGA,0.461532909,0.458928829,0.303508759
463,0,1,50,0.001,SGA,0.464937502,0.467638708,0.291931868
464,0,1,50,0.0001,SGA,0.448383721,0.451277609,0.292155266
465,0,0.1,10,1,SGA,0.449298028,0.45132573,0.3912642
466,0,0.1,10,0.1,SGA,0.447806263,0.449304653,0.204856634
467,0,0.1,10,0.01,SGA,0.073661923,0.071892594,0.303188562
468,0,0.1,10,0.001,SGA,0.477906235,0.478321544,0.296964407
469,0,0.1,10,0.0001,SGA,0.48004764,0.481064434,0.305526972
470,0,0.1,20,1,SGA,0.516644009,0.519561138,0.300032139
471,0,0.1,20,0.1,SGA,0.477906235,0.478321544,0.391766787
472,0,0.1,20,0.01,SGA,0.477906235,0.478321544,0.314035177
473,0,0.1,20,0.001,SGA,0.544325879,0.546845676,0.487597942
474,0,0.1,20,0.0001,SGA,0.436545842,0.436793225,0.493698359
475,0,0.1,50,1,SGA,0.464444257,0.468119917,0.2077775
476,0,0.1,50,0.1,SGA,0.083430579,0.081564891,0.208619595
477,0,0.1,50,0.01,SGA,0.572224294,0.574611424,0.288613796
478,0,0.1,50,0.001,SGA,0.449586757,0.451085126,0.389128208
479,0,0.1,50,0.0001,SGA,0.478038569,0.478369665,0.402518034
480,0,0.01,10,1,SGA,0.477906235,0.478321544,0.2045331
481,0,0.01,10,0.1,SGA,0.477906235,0.478321544,0.311992407
482,0,0.01,10,0.01,SGA,0.457971921,0.46008373,0.402956009
483,0,0.01,10,0.001,SGA,0.477906235,0.478321544,0.287044287
484,0,0.01,10,0.0001,SGA,0.477906235,0.478321544,0.41104579
485,0,0.01,20,1,SGA,0.482285288,0.484288533,0.494648933
486,0,0.01,20,0.1,SGA,0.493016373,0.494345797,0.396932602
487,0,0.01,20,0.01,SGA,0.49257125,0.494297676,0.379000902
488,0,0.01,20,0.001,SGA,0.477918266,0.478321544,0.414032221
489,0,0.01,20,0.0001,SGA,0.485353031,0.486502093,0.311582565
490,0,0.01,50,1,SGA,0.489888479,0.491169819,0.292937279
491,0,0.01,50,0.1,SGA,0.482802594,0.482796786,0.409614086
492,0,0.01,50,0.01,SGA,0.478351359,0.478995236,0.207444191
493,0,0.01,50,0.001,SGA,0.556620911,0.554785621,0.292453051
494,0,0.01,50,0.0001,SGA,0.477906235,0.478321544,0.288271904
495,0,0.001,10,1,SGA,0.449646909,0.451518214,0.208628416
496,0,0.001,10,0.1,SGA,0.449586757,0.451085126,0.290890694
497,0,0.001,10,0.01,SGA,0.477906235,0.478321544,0.294126272
498,0,0.001,10,0.001,SGA,0.477906235,0.478321544,0.293510914
499,0,0.001,10,0.0001,SGA,0.477906235,0.478321544,0.298676729
500,0,0.001,20,1,SGA,0.495927722,0.496655599,0.207962751
501,0,0.001,20,0.1,SGA,0.449586757,0.451085126,0.299357653
502,0,0.001,20,0.01,SGA,0.477906235,0.478321544,0.201470852
503,0,0.001,20,0.001,SGA,0.511314558,0.510706896,0.293819904
504,0,0.001,20,0.0001,SGA,0.477906235,0.478321544,0.287506104
505,0,0.001,50,1,SGA,0.477906235,0.478321544,0.304984093
506,0,0.001,50,0.1,SGA,0.477906235,0.478321544,0.295068979
507,0,0.001,50,0.01,SGA,0.477906235,0.478321544,0.290876389
508,0,0.001,50,0.001,SGA,0.477906235,0.478321544,0.387896299
509,0,0.001,50,0.0001,SGA,0.477906235,0.478321544,0.496896982
510,0,0.0001,10,1,SGA,0.477906235,0.478321544,0.315083742
511,0,0.0001,10,0.1,SGA,0.477906235,0.478321544,0.393265724
512,0,0.0001,10,0.01,SGA,0.477906235,0.478321544,0.313400507
513,0,0.0001,10,0.001,SGA,0.449586757,0.451085126,0.393693686
514,0,0.0001,10,0.0001,SGA,0.454892148,0.457822049,0.212623119
515,0,0.0001,20,1,SGA,0.449586757,0.451085126,0.310126305
516,0,0.0001,20,0.1,SGA,0.449622848,0.451133247,0.310089827
517,0,0.0001,20,0.01,SGA,0.477906235,0.478321544,0.276453495
518,0,0.0001,20,0.001,SGA,0.449586757,0.451085126,0.410832167
519,0,0.0001,20,0.0001,SGA,0.477906235,0.478321544,0.301713943
520,0,0.0001,50,1,SGA,0.477906235,0.478321544,0.48756361
521,0,0.0001,50,0.1,SGA,0.477906235,0.478321544,0.384302616
522,0,0.0001,50,0.01,SGA,0.477906235,0.478321544,0.291624069
523,0,0.0001,50,0.001,SGA,0.477906235,0.478321544,0.307938576
524,0,0.0001,50,0.0001,SGA,0.477906235,0.478321544,0.386176825
525,1,1,10,1,SGA,0.477906235,0.478321544,0.284889698
526,1,1,10,0.1,SGA,0.477906235,0.478321544,0.21300292
527,1,1,10,0.01,SGA,0.449586757,0.451085126,0.294462919
528,1,1,10,0.001,SGA,0.449586757,0.451085126,0.312769413
529,1,1,10,0.0001,SGA,0.449586757,0.451085126,0.410231352
530,1,1,20,1,SGA,0.504276795,0.507242192,0.293269634
531,1,1,20,0.1,SGA,0.478616027,0.47923584,0.400528193
532,1,1,20,0.01,SGA,0.477906235,0.478321544,0.497125864
533,1,1,20,0.001,SGA,0.449249907,0.451758818,0.401249409
534,1,1,20,0.0001,SGA,0.477906235,0.478321544,0.217628241
535,1,1,50,1,SGA,0.496108177,0.498484192,0.217646837
536,1,1,50,0.1,SGA,0.482598078,0.480342621,0.208492756
537,1,1,50,0.01,SGA,0.457322281,0.459554401,0.290122271
538,1,1,50,0.001,SGA,0.468053367,0.464895818,0.503202677
539,1,1,50,0.0001,SGA,0.489479446,0.48794572,0.408505678
540,1,0.1,10,1,SGA,0.44111738,0.439921082,0.296286821
541,1,0.1,10,0.1,SGA,0.280524043,0.272652904,0.311994076
542,1,0.1,10,0.01,SGA,0.448672449,0.449882104,0.396963358
543,1,0.1,10,0.001,SGA,0.449586757,0.451085126,0.287807703
544,1,0.1,10,0.0001,SGA,0.449586757,0.451085126,0.303325891
545,1,0.1,20,1,SGA,0.476342288,0.477359126,0.382458925
546,1,0.1,20,0.1,SGA,0.477942326,0.478417785,0.28849268
547,1,0.1,20,0.01,SGA,0.449249907,0.45185506,0.292137861
548,1,0.1,20,0.001,SGA,0.449586757,0.451085126,0.389241219
549,1,0.1,20,0.0001,SGA,0.50578059,0.50440306,0.402117252
550,1,0.1,50,1,SGA,0.418235627,0.418844136,0.204887629
551,1,0.1,50,0.1,SGA,0.488360622,0.487368269,0.291693211
552,1,0.1,50,0.01,SGA,0.53578432,0.538087676,0.219186306
553,1,0.1,50,0.001,SGA,0.48068525,0.480631346,0.479168892
554,1,0.1,50,0.0001,SGA,0.477088171,0.477503489,0.492694855
555,1,0.01,10,1,SGA,0.477906235,0.478321544,0.399199724
556,1,0.01,10,0.1,SGA,0.494135197,0.499061643,0.21050024
557,1,0.01,10,0.01,SGA,0.561818029,0.55632549,0.294296741
558,1,0.01,10,0.001,SGA,0.449562696,0.451085126,0.393583536
559,1,0.01,10,0.0001,SGA,0.449586757,0.451085126,0.30270648
560,1,0.01,20,1,SGA,0.478243086,0.478610269,0.378736734
561,1,0.01,20,0.1,SGA,0.440082769,0.439872961,0.491804123
562,1,0.01,20,0.01,SGA,0.477906235,0.478321544,0.477410793
563,1,0.01,20,0.001,SGA,0.477906235,0.478321544,0.310855627
564,1,0.01,20,0.0001,SGA,0.477906235,0.478321544,0.389760971
565,1,0.01,50,1,SGA,0.546250737,0.548914874,0.481647253
566,1,0.01,50,0.1,SGA,0.481731891,0.482315577,0.294682264
567,1,0.01,50,0.01,SGA,0.530599232,0.530292094,0.302307129
568,1,0.01,50,0.001,SGA,0.531621813,0.533804918,0.204655409
569,1,0.01,50,0.0001,SGA,0.517173346,0.521678456,0.404634953
570,1,0.001,10,1,SGA,0.449586757,0.451085126,0.214464426
571,1,0.001,10,0.1,SGA,0.449586757,0.451085126,0.195519447
572,1,0.001,10,0.01,SGA,0.477906235,0.478321544,0.207479477
573,1,0.001,10,0.001,SGA,0.477918266,0.478369665,0.208214045
574,1,0.001,10,0.0001,SGA,0.477906235,0.478321544,0.287031412
575,1,0.001,20,1,SGA,0.449586757,0.451085126,0.494017839
576,1,0.001,20,0.1,SGA,0.477906235,0.478321544,0.39616251
577,1,0.001,20,0.01,SGA,0.477906235,0.478321544,0.296885014
578,1,0.001,20,0.001,SGA,0.489443355,0.491362302,0.302609205
579,1,0.001,20,0.0001,SGA,0.477906235,0.478321544,0.409579754
580,1,0.001,50,1,SGA,0.477906235,0.478321544,0.691903353
581,1,0.001,50,0.1,SGA,0.477906235,0.478321544,0.297595501
582,1,0.001,50,0.01,SGA,0.477906235,0.478321544,0.302773952
583,1,0.001,50,0.001,SGA,0.477906235,0.478321544,0.211813927
584,1,0.001,50,0.0001,SGA,0.477906235,0.478321544,0.311049938
585,1,0.0001,10,1,SGA,0.449586757,0.451085126,0.5842731
586,1,0.0001,10,0.1,SGA,0.477906235,0.478321544,0.395375729
587,1,0.0001,10,0.01,SGA,0.477906235,0.478321544,0.196303129
588,1,0.0001,10,0.001,SGA,0.449586757,0.451085126,0.382844925
589,1,0.0001,10,0.0001,SGA,0.477906235,0.478321544,0.206845045
590,1,0.0001,20,1,SGA,0.477906235,0.478321544,0.208147764
591,1,0.0001,20,0.1,SGA,0.449586757,0.451085126,0.29142952
592,1,0.0001,20,0.01,SGA,0.449574727,0.451037005,0.383280754
593,1,0.0001,20,0.001,SGA,0.477906235,0.478321544,0.304256439
594,1,0.0001,20,0.0001,SGA,0.477906235,0.478321544,0.11805892
595,1,0.0001,50,1,SGA,0.477906235,0.478321544,0.308394432
596,1,0.0001,50,0.1,SGA,0.477906235,0.478321544,0.305778027
597,1,0.0001,50,0.01,SGA,0.477906235,0.478321544,0.29679203
598,1,0.0001,50,0.001,SGA,0.477906235,0.478321544,0.292429924
599,1,0.0001,50,0.0001,SGA,0.477906235,0.478321544,0.293055534
600,2,1,10,1,SGA,0.072507008,0.07059333,0.294448137
601,2,1,10,0.1,SGA,0.072507008,0.07059333,0.300002575
602,2,1,10,0.01,SGA,0.146529841,0.147346133,0.208789825
603,2,1,10,0.001,SGA,0.477906235,0.478321544,0.202177048
604,2,1,10,0.0001,SGA,0.349626457,0.349357586,0.29020071
605,2,1,20,1,SGA,0.449586757,0.451085126,0.396996737
606,2,1,20,0.1,SGA,0.477906235,0.478321544,0.397347689
607,2,1,20,0.01,SGA,0.478567905,0.478802753,0.397567034
608,2,1,20,0.001,SGA,0.51402139,0.516914489,0.38625741
609,2,1,20,0.0001,SGA,0.429411835,0.429526972,0.209963799
610,2,1,50,1,SGA,0.449586757,0.451085126,0.389295101
611,2,1,50,0.1,SGA,0.477858114,0.478321544,0.210375071
612,2,1,50,0.01,SGA,0.477906235,0.478321544,0.382053852
613,2,1,50,0.001,SGA,0.440576014,0.442519609,0.21431756
614,2,1,50,0.0001,SGA,0.29265065,0.28829219,0.293500185
615,2,0.1,10,1,SGA,0.449586757,0.451085126,0.30820775
616,2,0.1,10,0.1,SGA,0.075827388,0.074779847,0.221315861
617,2,0.1,10,0.01,SGA,0.130685851,0.129204562,0.210581541
618,2,0.1,10,0.001,SGA,0.516102643,0.518743083,0.298116207
619,2,0.1,10,0.0001,SGA,0.477906235,0.478321544,0.398840666
620,2,0.1,20,1,SGA,0.449586757,0.451085126,0.386021852
621,2,0.1,20,0.1,SGA,0.449610818,0.451133247,0.399104357
622,2,0.1,20,0.01,SGA,0.477906235,0.478321544,0.404250622
623,2,0.1,20,0.001,SGA,0.451138674,0.453202445,0.474054575
624,2,0.1,20,0.0001,SGA,0.075947692,0.074539243,0.304181337
625,2,0.1,50,1,SGA,0.449586757,0.451085126,0.403403759
626,2,0.1,50,0.1,SGA,0.494339713,0.493864588,0.497206211
627,2,0.1,50,0.01,SGA,0.492523128,0.493623983,0.39100337
628,2,0.1,50,0.001,SGA,0.479313788,0.479957654,0.290938616
629,2,0.1,50,0.0001,SGA,0.589824718,0.592127424,0.302091599
630,2,0.01,10,1,SGA,0.449586757,0.451085126,0.285980701
631,2,0.01,10,0.1,SGA,0.477906235,0.478321544,0.295467138
632,2,0.01,10,0.01,SGA,0.477906235,0.478321544,0.2080369
633,2,0.01,10,0.001,SGA,0.449586757,0.451085126,0.313229322
634,2,0.01,10,0.0001,SGA,0.553168197,0.554063808,0.320476532
635,2,0.01,20,1,SGA,0.449586757,0.451085126,0.41268754
636,2,0.01,20,0.1,SGA,0.477906235,0.478321544,0.306167364
637,2,0.01,20,0.01,SGA,0.546058251,0.548385544,0.326231718
638,2,0.01,20,0.001,SGA,0.477918266,0.478321544,0.281625509
639,2,0.01,20,0.0001,SGA,0.449586757,0.451085126,0.391251564
640,2,0.01,50,1,SGA,0.592483428,0.596458303,0.591929913
641,2,0.01,50,0.1,SGA,0.477954357,0.478465906,0.397326231
642,2,0.01,50,0.01,SGA,0.449646909,0.451181368,0.299452066
643,2,0.01,50,0.001,SGA,0.568037727,0.569703094,0.293485165
644,2,0.01,50,0.0001,SGA,0.490369693,0.492565324,0.293813705
645,2,0.001,10,1,SGA,0.477966387,0.478369665,0.384453058
646,2,0.001,10,0.1,SGA,0.449586757,0.451085126,0.288499832
647,2,0.001,10,0.01,SGA,0.477906235,0.478321544,0.207316875
648,2,0.001,10,0.001,SGA,0.449586757,0.451085126,0.298966408
649,2,0.001,10,0.0001,SGA,0.449586757,0.451085126,0.478362083
650,2,0.001,20,1,SGA,0.477906235,0.478321544,0.398353577
651,2,0.001,20,0.1,SGA,0.449586757,0.451085126,0.388424873
652,2,0.001,20,0.01,SGA,0.449586757,0.451085126,0.295746565
653,2,0.001,20,0.001,SGA,0.449586757,0.451085126,0.297478199
654,2,0.001,20,0.0001,SGA,0.48070931,0.481208796,0.283838034
655,2,0.001,50,1,SGA,0.477906235,0.478321544,0.293153286
656,2,0.001,50,0.1,SGA,0.477906235,0.478321544,0.299147129
657,2,0.001,50,0.01,SGA,0.449646909,0.451229488,0.287797451
658,2,0.001,50,0.001,SGA,0.545504854,0.544199028,0.393015146
659,2,0.001,50,0.0001,SGA,0.477906235,0.478321544,0.285898685
660,2,0.0001,10,1,SGA,0.477906235,0.478321544,0.308882475
661,2,0.0001,10,0.1,SGA,0.449562696,0.451662576,0.40500927
662,2,0.0001,10,0.01,SGA,0.477906235,0.478321544,0.421287537
663,2,0.0001,10,0.001,SGA,0.477906235,0.478321544,0.40165782
664,2,0.0001,10,0.0001,SGA,0.477906235,0.478321544,0.291736364
665,2,0.0001,20,1,SGA,0.477906235,0.478321544,0.290798903
666,2,0.0001,20,0.1,SGA,0.477906235,0.478321544,0.28767252
667,2,0.0001,20,0.01,SGA,0.477906235,0.478321544,0.392144203
668,2,0.0001,20,0.001,SGA,0.449586757,0.451085126,0.203713417
669,2,0.0001,20,0.0001,SGA,0.477906235,0.478321544,0.295960188
670,2,0.0001,50,1,SGA,0.477906235,0.478321544,0.286701202
671,2,0.0001,50,0.1,SGA,0.449586757,0.451085126,0.301834106
672,2,0.0001,50,0.01,SGA,0.477906235,0.478321544,0.283809662
673,2,0.0001,50,0.001,SGA,0.449586757,0.451085126,0.495139122
674,2,0.0001,50,0.0001,SGA,0.477906235,0.478321544,0.292458296
