,reg,eta,iterations,C,solver,train_accuracy,test_accuracy,run_time
121,0,0.0001,10,1,SA,0.476113711,0.471969588,2.59629631
122,0,0.0001,10,0.1,BFGS,0.478219025,0.476156104,2.387802362
123,0,0.0001,10,0.1,SA,0.476113711,0.471969588,2.603199244
124,0,0.0001,10,0.01,BFGS,0.478219025,0.476156104,2.600689173
125,0,0.0001,10,0.01,SA,0.476113711,0.471969588,2.500472307
126,0,0.0001,10,0.001,BFGS,0.478219025,0.476156104,2.398945093
127,0,0.0001,10,0.001,SA,0.476113711,0.471969588,1.900604486
128,0,0.0001,10,0.0001,BFGS,0.478219025,0.476156104,2.602121592
129,0,0.0001,10,0.0001,SA,0.476113711,0.471969588,2.496107578
130,0,0.0001,20,1,BFGS,0.478219025,0.476156104,2.708433151
131,0,0.0001,20,1,SA,0.476173863,0.471969588,5.001770973
132,0,0.0001,20,0.1,BFGS,0.478219025,0.476156104,2.693499804
133,0,0.0001,20,0.1,SA,0.476173863,0.471969588,4.498469353
134,0,0.0001,20,0.01,BFGS,0.478219025,0.476156104,2.701611996
135,0,0.0001,20,0.01,SA,0.476173863,0.471969588,5.099723101
136,0,0.0001,20,0.001,BFGS,0.478219025,0.476156104,2.501760483
137,0,0.0001,20,0.001,SA,0.476173863,0.471969588,3.992957115
138,0,0.0001,20,0.0001,BFGS,0.478219025,0.476156104,2.496768475
139,0,0.0001,20,0.0001,SA,0.476173863,0.471969588,5.099175692
140,0,0.0001,50,1,BFGS,0.478219025,0.476156104,2.503413677
141,0,0.0001,50,1,SA,0.476209954,0.472065829,11.30803132
142,0,0.0001,50,0.1,BFGS,0.478219025,0.476156104,2.803639889
143,0,0.0001,50,0.1,SA,0.476209954,0.472065829,11.69793916
144,0,0.0001,50,0.01,BFGS,0.478219025,0.476156104,2.79338789
145,0,0.0001,50,0.01,SA,0.476209954,0.472065829,12.00080538
146,0,0.0001,50,0.001,BFGS,0.478219025,0.476156104,2.70178175
147,0,0.0001,50,0.001,SA,0.476209954,0.472065829,10.49821329
148,0,0.0001,50,0.0001,BFGS,0.478219025,0.476156104,2.797717333
149,0,0.0001,50,0.0001,SA,0.476209954,0.472065829,10.9067564
150,1,1,10,1,BFGS,0.449466453,0.451566335,14.79810977
151,1,1,10,1,SA,0.370270563,0.369327751,2.904499769
152,1,1,10,0.1,BFGS,0.477894205,0.47649295,13.09498191
153,1,1,10,0.1,SA,0.43848273,0.438381214,2.507534742
154,1,1,10,0.01,BFGS,0.474200883,0.474135027,17.28942871
155,1,1,10,0.01,SA,0.472215873,0.472980126,2.696661234
156,1,1,10,0.001,BFGS,0.478315268,0.477070401,2.797047615
157,1,1,10,0.001,SA,0.478098721,0.476829796,2.601491928
158,1,1,10,0.0001,BFGS,0.478255116,0.4759155,2.408320189
159,1,1,10,0.0001,SA,0.478351359,0.476107983,2.902113199
160,1,1,20,1,BFGS,0.449466453,0.451566335,16.39997983
161,1,1,20,1,SA,0.368670524,0.368605938,4.997635365
162,1,1,20,0.1,BFGS,0.477894205,0.47649295,13.90307498
163,1,1,20,0.1,SA,0.432816429,0.432654829,5.607972383
164,1,1,20,0.01,BFGS,0.474200883,0.474135027,18.30663943
165,1,1,20,0.01,SA,0.471999326,0.471632741,4.799202204
166,1,1,20,0.001,BFGS,0.478315268,0.477070401,2.791369915
167,1,1,20,0.001,SA,0.478014509,0.477214763,3.799231291
168,1,1,20,0.0001,BFGS,0.478255116,0.4759155,2.503371239
169,1,1,20,0.0001,SA,0.478363389,0.475963621,5.40055871
170,1,1,50,1,BFGS,0.449466453,0.451566335,16.30523491
171,1,1,50,1,SA,0.367563731,0.367547279,13.30013156
172,1,1,50,0.1,BFGS,0.477894205,0.47649295,14.39325047
173,1,1,50,0.1,SA,0.425622271,0.426639719,12.99462509
174,1,1,50,0.01,BFGS,0.474200883,0.474135027,17.09825683
175,1,1,50,0.01,SA,0.472709118,0.469322939,12.79989004
176,1,1,50,0.001,BFGS,0.478315268,0.477070401,2.499215603
177,1,1,50,0.001,SA,0.47806263,0.477118522,11.90545845
178,1,1,50,0.0001,BFGS,0.478255116,0.4759155,2.301590919
179,1,1,50,0.0001,SA,0.478363389,0.476011741,11.69580889
180,1,0.1,10,1,BFGS,0.449466453,0.451566335,16.69138002
181,1,0.1,10,1,SA,0.373542822,0.374524806,2.8947227
182,1,0.1,10,0.1,BFGS,0.477894205,0.47649295,13.79644203
183,1,0.1,10,0.1,SA,0.440275255,0.440498532,2.708809137
184,1,0.1,10,0.01,BFGS,0.474200883,0.474135027,18.00671887
185,1,0.1,10,0.01,SA,0.469617314,0.473076368,2.5960145
186,1,0.1,10,0.001,BFGS,0.478315268,0.477070401,2.503579617
187,1,0.1,10,0.001,SA,0.476522743,0.473316972,2.100663185
188,1,0.1,10,0.0001,BFGS,0.478255116,0.4759155,2.393297672
189,1,0.1,10,0.0001,SA,0.47772578,0.475434291,2.701720953
190,1,0.1,20,1,BFGS,0.449466453,0.451566335,15.1082108
191,1,0.1,20,1,SA,0.371617964,0.372022521,5.203817129
192,1,0.1,20,0.1,BFGS,0.477894205,0.47649295,12.79853487
193,1,0.1,20,0.1,SA,0.4407685,0.441845917,4.891494751
194,1,0.1,20,0.01,BFGS,0.474200883,0.474135027,18.79748511
195,1,0.1,20,0.01,SA,0.471181262,0.471873346,4.801260233
196,1,0.1,20,0.001,BFGS,0.478315268,0.477070401,2.19863534
197,1,0.1,20,0.001,SA,0.478098721,0.474231269,4.910527229
198,1,0.1,20,0.0001,BFGS,0.478255116,0.4759155,2.404818296
199,1,0.1,20,0.0001,SA,0.478423541,0.476637313,5.202199697
200,1,0.1,50,1,BFGS,0.449466453,0.451566335,16.7920351
201,1,0.1,50,1,SA,0.370414927,0.370675136,12.79161429
202,1,0.1,50,0.1,BFGS,0.477894205,0.47649295,13.49985027
203,1,0.1,50,0.1,SA,0.440551953,0.439969203,13.31121469
204,1,0.1,50,0.01,BFGS,0.474200883,0.474135027,18.48776436
205,1,0.1,50,0.01,SA,0.471963235,0.473942544,12.89727044
206,1,0.1,50,0.001,BFGS,0.478315268,0.477070401,2.59924984
207,1,0.1,50,0.001,SA,0.47807466,0.476011741,11.50609922
208,1,0.1,50,0.0001,BFGS,0.478255116,0.4759155,2.60661459
209,1,0.1,50,0.0001,SA,0.478267146,0.476204225,11.90258121
210,1,0.01,10,1,BFGS,0.449466453,0.451566335,16.89652491
211,1,0.01,10,1,SA,0.376153411,0.376786488,2.604213476
212,1,0.01,10,0.1,BFGS,0.477894205,0.47649295,14.49735498
213,1,0.01,10,0.1,SA,0.435896202,0.436696983,2.596558332
214,1,0.01,10,0.01,BFGS,0.474200883,0.474135027,17.30244708
215,1,0.01,10,0.01,SA,0.469100008,0.47100717,2.497784138
216,1,0.01,10,0.001,BFGS,0.478315268,0.477070401,2.308092833
217,1,0.01,10,0.001,SA,0.474212913,0.473653818,2.008102179
218,1,0.01,10,0.0001,BFGS,0.478255116,0.4759155,2.30398488
219,1,0.01,10,0.0001,SA,0.476306197,0.472883884,2.295354605
220,1,0.01,20,1,BFGS,0.449466453,0.451566335,15.89703465
221,1,0.01,20,1,SA,0.374769919,0.375968433,4.403739691
222,1,0.01,20,0.1,BFGS,0.477894205,0.47649295,13.90178442
223,1,0.01,20,0.1,SA,0.434440528,0.435301477,5.301401377
224,1,0.01,20,0.01,BFGS,0.474200883,0.474135027,17.9005456
225,1,0.01,20,0.01,SA,0.468883462,0.471055291,4.802098989
226,1,0.01,20,0.001,BFGS,0.478315268,0.477070401,2.790384293
227,1,0.01,20,0.001,SA,0.474694128,0.473846302,4.990528584
228,1,0.01,20,0.0001,BFGS,0.478255116,0.4759155,2.600635052
229,1,0.01,20,0.0001,SA,0.476390409,0.472595159,4.807404757
230,1,0.01,50,1,BFGS,0.449466453,0.451566335,16.70060682
231,1,0.01,50,1,SA,0.373386427,0.374669169,12.79408979
232,1,0.01,50,0.1,BFGS,0.477894205,0.47649295,13.90913486
233,1,0.01,50,0.1,SA,0.435114228,0.435686444,12.10853577
234,1,0.01,50,0.01,BFGS,0.474200883,0.474135027,18.2999022
235,1,0.01,50,0.01,SA,0.4691361,0.471392137,12.29415393
236,1,0.01,50,0.001,BFGS,0.478315268,0.477070401,2.707795143
237,1,0.01,50,0.001,SA,0.47542798,0.473461335,11.50883627
238,1,0.01,50,0.0001,BFGS,0.478255116,0.4759155,2.10576725
239,1,0.01,50,0.0001,SA,0.477100201,0.474231269,12.19577765
240,1,0.001,10,1,BFGS,0.449466453,0.451566335,16.50446177
241,1,0.001,10,1,SA,0.37677899,0.378326356,3.003254175
242,1,0.001,10,0.1,BFGS,0.477894205,0.47649295,13.39545155
243,1,0.001,10,0.1,SA,0.435354836,0.43597517,2.70883894
244,1,0.001,10,0.01,BFGS,0.474200883,0.474135027,17.80035591
245,1,0.001,10,0.01,SA,0.468883462,0.470044752,2.400884628
246,1,0.001,10,0.001,BFGS,0.478315268,0.477070401,2.601270199
247,1,0.001,10,0.001,SA,0.474297126,0.472739522,2.30655551
248,1,0.001,10,0.0001,BFGS,0.478255116,0.4759155,2.699460983
249,1,0.001,10,0.0001,SA,0.476570865,0.472883884,2.497673988
250,1,0.001,20,1,BFGS,0.449466453,0.451566335,16.29317808
251,1,0.001,20,1,SA,0.376261684,0.377604543,5.094691038
252,1,0.001,20,0.1,BFGS,0.477894205,0.47649295,13.90189552
253,1,0.001,20,0.1,SA,0.433285613,0.433665367,4.700349569
254,1,0.001,20,0.01,BFGS,0.474200883,0.474135027,18.5975666
255,1,0.001,20,0.01,SA,0.468991735,0.469948511,4.501783133
256,1,0.001,20,0.001,BFGS,0.478315268,0.477070401,2.799648523
257,1,0.001,20,0.001,SA,0.474333217,0.472595159,4.697252989
258,1,0.001,20,0.0001,BFGS,0.478255116,0.4759155,2.499416351
259,1,0.001,20,0.0001,SA,0.476522743,0.472980126,4.698307991
260,1,0.001,50,1,BFGS,0.449466453,0.451566335,15.49145532
261,1,0.001,50,1,SA,0.375696257,0.376642125,12.30423212
262,1,0.001,50,0.1,BFGS,0.477894205,0.47649295,13.78345799
263,1,0.001,50,0.1,SA,0.432034455,0.432799192,11.9982233
264,1,0.001,50,0.01,BFGS,0.474200883,0.474135027,18.0031352
265,1,0.001,50,0.01,SA,0.468967674,0.469756027,11.6983552
266,1,0.001,50,0.001,BFGS,0.478315268,0.477070401,2.407060146
267,1,0.001,50,0.001,SA,0.474321187,0.472739522,11.59405303
268,1,0.001,50,0.0001,BFGS,0.478255116,0.4759155,2.807245016
269,1,0.001,50,0.0001,SA,0.476546804,0.472835763,11.99935365
270,1,0.0001,10,1,BFGS,0.449466453,0.451566335,14.99321365
271,1,0.0001,10,1,SA,0.376706808,0.378470718,2.300373793
272,1,0.0001,10,0.1,BFGS,0.477894205,0.47649295,13.39852929
273,1,0.0001,10,0.1,SA,0.435318745,0.43597517,2.397716999
274,1,0.0001,10,0.01,BFGS,0.474200883,0.474135027,17.89405251
275,1,0.0001,10,0.01,SA,0.468763158,0.469756027,2.302248001
